tran_id,stroe_id,member_id,date
2022-10-26T09-51-45-910965_32,3,1044,2022-10-26
2022-10-26T09-51-45-910965_36,3,1043,2022-10-26
2022-10-26T09-51-45-910965_37,2,1030,2022-10-26
2022-10-26T09-51-45-911966_37,2,1030,2022-10-26
2022-10-26T09-51-45-911966_38,2,1091,2022-10-26
2022-10-27T09-51-45-911966_1,3,1090,2022-10-27
2022-10-27T09-51-45-911966_2,2,1053,2022-10-27
2022-10-27T09-51-45-911966_3,3,1049,2022-10-27
2022-10-27T09-51-45-911966_4,3,1100,2022-10-27
2022-10-27T09-51-45-911966_5,2,1084,2022-10-27
2022-10-27T09-51-45-912966_5,2,1084,2022-10-27
2022-10-27T09-51-45-912966_7,2,1098,2022-10-27
2022-10-27T09-51-45-912966_8,1,1007,2022-10-27
2022-10-27T09-51-45-912966_9,2,1071,2022-10-27
2022-10-27T09-51-45-912966_10,2,1039,2022-10-27
2022-10-27T09-51-45-912966_11,2,1002,2022-10-27
2022-10-27T09-51-45-912966_12,1,1034,2022-10-27
2022-10-27T09-51-45-912966_14,3,1022,2022-10-27
2022-10-27T09-51-45-914080_14,3,1022,2022-10-27
2022-10-27T09-51-45-914080_15,3,1075,2022-10-27
2022-10-27T09-51-45-914080_16,1,1015,2022-10-27
2022-10-27T09-51-45-914080_17,2,1057,2022-10-27
2022-10-27T09-51-45-914080_19,3,1077,2022-10-27
2022-10-27T09-51-45-914080_20,3,1063,2022-10-27
2022-10-27T09-51-45-915084_20,3,1063,2022-10-27
2022-10-27T09-51-45-915084_21,1,1006,2022-10-27
2022-10-27T09-51-45-915084_22,3,1004,2022-10-27
2022-10-27T09-51-45-915084_23,3,1097,2022-10-27
2022-10-27T09-51-45-915084_24,2,1095,2022-10-27
2022-10-27T09-51-45-915084_25,2,1081,2022-10-27
2022-10-27T09-51-45-916082_25,2,1081,2022-10-27
2022-10-27T09-51-45-916082_28,1,1058,2022-10-27
2022-10-27T09-51-45-916082_29,2,1026,2022-10-27
2022-10-27T09-51-45-917080_29,2,1026,2022-10-27
2022-10-28T09-51-45-917080_1,1,1095,2022-10-28
2022-10-28T09-51-45-917080_2,3,1086,2022-10-28
2022-10-28T09-51-45-917080_3,1,1004,2022-10-28
2022-10-28T09-51-45-917080_4,2,1038,2022-10-28
2022-10-28T09-51-45-917080_5,3,1093,2022-10-28
2022-10-28T09-51-45-918083_5,3,1093,2022-10-28
2022-10-28T09-51-45-918083_6,2,1050,2022-10-28
2022-10-28T09-51-45-918083_7,2,1001,2022-10-28
2022-10-28T09-51-45-918083_8,2,1098,2022-10-28
2022-10-28T09-51-45-918083_9,1,1097,2022-10-28
2022-10-28T09-51-45-918083_11,2,1054,2022-10-28
2022-10-28T09-51-45-918083_13,1,1088,2022-10-28
2022-10-28T09-51-45-918083_14,3,1012,2022-10-28
2022-10-28T09-51-45-918083_15,3,1068,2022-10-28
2022-10-28T09-51-45-918083_16,1,1007,2022-10-28
2022-10-29T09-51-45-918083_1,1,1008,2022-10-29
2022-10-29T09-51-45-919082_1,1,1008,2022-10-29
2022-10-29T09-51-45-919142_2,2,1028,2022-10-29
2022-10-29T09-51-45-919210_2,2,1028,2022-10-29
2022-10-29T09-51-45-919210_3,3,1090,2022-10-29
2022-10-29T09-51-45-919210_4,1,1037,2022-10-29
2022-10-29T09-51-45-919210_5,3,1024,2022-10-29
2022-10-29T09-51-45-919210_6,1,1042,2022-10-29
2022-10-29T09-51-45-919210_7,2,1089,2022-10-29
2022-10-29T09-51-45-919210_8,2,1060,2022-10-29
2022-10-29T09-51-45-919210_9,1,1040,2022-10-29
2022-10-29T09-51-45-919210_10,1,1076,2022-10-29
2022-10-29T09-51-45-920210_10,1,1076,2022-10-29
2022-10-29T09-51-45-920210_12,1,1030,2022-10-29
2022-10-29T09-51-45-920210_13,2,1071,2022-10-29
2022-10-29T09-51-45-920210_14,1,1098,2022-10-29
2022-10-29T09-51-45-920210_15,3,1001,2022-10-29
2022-10-29T09-51-45-920210_16,1,1061,2022-10-29
2022-10-29T09-51-45-921212_17,3,1072,2022-10-29
2022-10-29T09-51-45-921212_18,3,1081,2022-10-29
2022-10-29T09-51-45-921212_19,2,1087,2022-10-29
2022-10-29T09-51-45-921212_20,2,1064,2022-10-29
2022-10-29T09-51-45-921212_21,3,1033,2022-10-29
2022-10-29T09-51-45-921212_22,2,1016,2022-10-29
2022-10-29T09-51-45-922211_22,2,1016,2022-10-29
2022-10-29T09-51-45-922211_25,3,1051,2022-10-29
2022-10-29T09-51-45-922211_27,2,1025,2022-10-29
2022-10-29T09-51-45-922211_30,1,1065,2022-10-29
2022-10-29T09-51-45-922211_32,1,1078,2022-10-29
2022-10-29T09-51-45-922211_34,1,1085,2022-10-29
2022-10-29T09-51-45-923210_36,3,1009,2022-10-29
2022-10-29T09-51-45-923210_37,1,1095,2022-10-29
2022-10-29T09-51-45-923210_38,3,1014,2022-10-29
2022-10-29T09-51-45-923210_39,1,1003,2022-10-29
2022-10-29T09-51-45-923210_40,3,1070,2022-10-29
2022-10-29T09-51-45-923210_41,3,1053,2022-10-29
2022-10-29T09-51-45-923210_42,1,1022,2022-10-29
2022-10-30T09-51-45-923210_1,1,1076,2022-10-30
2022-10-30T09-51-45-924332_2,2,1078,2022-10-30
2022-10-30T09-51-45-924332_3,2,1051,2022-10-30
2022-10-30T09-51-45-924332_4,1,1060,2022-10-30
2022-10-30T09-51-45-924332_5,1,1072,2022-10-30
2022-10-30T09-51-45-924332_6,1,1064,2022-10-30
2022-10-30T09-51-45-924332_7,1,1062,2022-10-30
2022-10-30T09-51-45-924332_8,3,1052,2022-10-30
2022-10-30T09-51-45-925329_8,3,1052,2022-10-30
2022-10-30T09-51-45-925329_9,1,1010,2022-10-30
2022-10-30T09-51-45-925329_11,3,1066,2022-10-30
2022-10-30T09-51-45-925329_12,1,1030,2022-10-30
2022-10-30T09-51-45-925329_13,1,1058,2022-10-30
2022-10-30T09-51-45-926334_13,1,1058,2022-10-30
2022-10-30T09-51-45-926334_14,1,1098,2022-10-30
2022-10-30T09-51-45-926334_15,1,1069,2022-10-30
2022-10-30T09-51-45-926334_16,2,1038,2022-10-30
2022-10-30T09-51-45-926334_17,3,1086,2022-10-30
2022-10-30T09-51-45-926334_18,3,1022,2022-10-30
2022-10-30T09-51-45-926334_19,1,1097,2022-10-30
2022-10-30T09-51-45-927334_19,1,1097,2022-10-30
2022-10-30T09-51-45-927334_20,2,1087,2022-10-30
2022-10-30T09-51-45-927334_22,2,1050,2022-10-30
2022-10-30T09-51-45-927334_23,2,1006,2022-10-30
2022-10-30T09-51-45-927334_25,1,1100,2022-10-30
2022-10-30T09-51-45-927334_26,3,1003,2022-10-30
2022-10-30T09-51-45-927334_27,2,1017,2022-10-30
2022-10-30T09-51-45-928329_27,2,1017,2022-10-30
2022-10-30T09-51-45-928329_28,1,1037,2022-10-30
2022-10-30T09-51-45-928329_29,1,1009,2022-10-30
2022-10-30T09-51-45-928329_30,1,1074,2022-10-30
2022-10-30T09-51-45-928329_32,3,1067,2022-10-30
2022-10-30T09-51-45-928329_33,1,1091,2022-10-30
2022-10-30T09-51-45-928329_34,2,1093,2022-10-30
2022-10-30T09-51-45-929328_34,2,1093,2022-10-30
2022-10-30T09-51-45-929328_35,2,1044,2022-10-30
2022-10-30T09-51-45-929328_37,2,1007,2022-10-30
2022-10-30T09-51-45-929328_39,1,1080,2022-10-30
2022-10-30T09-51-45-929328_41,3,1095,2022-10-30
2022-10-30T09-51-45-930386_41,3,1095,2022-10-30
2022-10-30T09-51-45-930436_41,3,1095,2022-10-30
2022-10-30T09-51-45-930436_43,1,1059,2022-10-30
2022-10-30T09-51-45-930436_44,1,1049,2022-10-30
2022-10-30T09-51-45-930436_45,1,1045,2022-10-30
2022-10-30T09-51-45-930436_47,2,1013,2022-10-30
2022-10-30T09-51-45-930436_48,1,1028,2022-10-30
2022-10-30T09-51-45-930436_49,3,1043,2022-10-30
2022-10-31T09-51-45-930436_1,3,1042,2022-10-31
2022-10-31T09-51-45-931440_1,3,1042,2022-10-31
2022-10-31T09-51-45-931440_2,2,1020,2022-10-31
2022-10-31T09-51-45-931440_3,3,1086,2022-10-31
2022-10-31T09-51-45-931440_4,1,1023,2022-10-31
2022-10-31T09-51-45-932436_4,1,1023,2022-10-31
2022-10-31T09-51-45-932436_5,3,1082,2022-10-31
2022-10-31T09-51-45-933437_6,3,1100,2022-10-31
2022-10-31T09-51-45-933437_7,3,1068,2022-10-31
2022-10-31T09-51-45-933437_8,3,1021,2022-10-31
2022-10-31T09-51-45-933437_9,2,1045,2022-10-31
2022-10-31T09-51-45-933437_10,2,1058,2022-10-31
2022-10-31T09-51-45-933437_11,3,1097,2022-10-31
2022-10-31T09-51-45-934437_11,3,1097,2022-10-31
2022-10-31T09-51-45-934437_12,3,1047,2022-10-31
2022-10-31T09-51-45-934437_13,1,1089,2022-10-31
2022-10-31T09-51-45-934437_14,2,1070,2022-10-31
2022-10-31T09-51-45-934437_16,3,1003,2022-10-31
2022-10-31T09-51-45-934437_17,1,1022,2022-10-31
2022-10-31T09-51-45-934437_18,2,1079,2022-10-31
2022-10-31T09-51-45-934437_19,1,1017,2022-10-31
2022-10-31T09-51-45-935440_19,1,1017,2022-10-31
2022-10-31T09-51-45-935504_19,1,1017,2022-10-31
2022-10-31T09-51-45-935564_19,1,1017,2022-10-31
2022-10-31T09-51-45-935564_20,3,1046,2022-10-31
2022-10-31T09-51-45-935564_21,3,1066,2022-10-31
2022-10-31T09-51-45-935564_22,3,1035,2022-10-31
2022-10-31T09-51-45-935564_24,1,1099,2022-10-31
2022-10-31T09-51-45-935564_25,3,1038,2022-10-31
2022-10-31T09-51-45-935564_27,2,1083,2022-10-31
2022-10-31T09-51-45-935564_29,2,1028,2022-10-31
2022-10-31T09-51-45-936564_29,2,1028,2022-10-31
2022-10-31T09-51-45-936564_31,3,1078,2022-10-31
2022-10-31T09-51-45-936564_33,1,1052,2022-10-31
2022-10-31T09-51-45-936564_34,2,1018,2022-10-31
2022-10-31T09-51-45-936564_36,3,1063,2022-10-31
2022-10-31T09-51-45-936564_38,1,1030,2022-10-31
2022-10-31T09-51-45-936564_40,2,1051,2022-10-31
2022-10-31T09-51-45-936564_41,2,1087,2022-10-31
2022-10-31T09-51-45-937566_41,2,1087,2022-10-31
2022-10-31T09-51-45-937566_43,1,1044,2022-10-31
2022-10-31T09-51-45-937566_44,1,1009,2022-10-31
2022-10-31T09-51-45-937566_46,2,1072,2022-10-31
2022-10-31T09-51-45-937566_47,1,1077,2022-10-31
2022-10-31T09-51-45-938564_47,1,1077,2022-10-31
2022-10-31T09-51-45-938564_49,1,1091,2022-10-31
2022-10-31T09-51-45-938564_50,1,1067,2022-10-31
2022-11-01T09-51-45-939568_1,3,1058,2022-11-01
2022-11-01T09-51-45-939568_2,1,1095,2022-11-01
2022-11-01T09-51-45-939568_3,1,1085,2022-11-01
2022-11-01T09-51-45-939568_4,2,1094,2022-11-01
2022-11-01T09-51-45-939568_5,3,1014,2022-11-01
2022-11-01T09-51-45-939568_6,3,1089,2022-11-01
2022-11-01T09-51-45-939568_7,1,1030,2022-11-01
2022-11-01T09-51-45-939568_8,3,1050,2022-11-01
2022-11-01T09-51-45-939568_9,3,1046,2022-11-01
2022-11-01T09-51-45-940565_9,3,1046,2022-11-01
2022-11-01T09-51-45-940678_10,1,1060,2022-11-01
2022-11-01T09-51-45-940678_11,2,1005,2022-11-01
2022-11-01T09-51-45-940678_12,3,1100,2022-11-01
2022-11-02T09-51-45-940678_1,3,1009,2022-11-02
2022-11-02T09-51-45-941677_1,3,1009,2022-11-02
2022-11-02T09-51-45-941677_2,2,1095,2022-11-02
2022-11-02T09-51-45-941677_3,2,1072,2022-11-02
2022-11-02T09-51-45-941677_4,1,1047,2022-11-02
2022-11-02T09-51-45-941677_5,2,1033,2022-11-02
2022-11-02T09-51-45-941677_6,2,1005,2022-11-02
2022-11-02T09-51-45-942674_6,2,1005,2022-11-02
2022-11-02T09-51-45-942674_7,2,1041,2022-11-02
2022-11-02T09-51-45-942674_8,3,1074,2022-11-02
2022-11-02T09-51-45-942674_9,3,1016,2022-11-02
2022-11-02T09-51-45-942674_10,1,1046,2022-11-02
2022-11-02T09-51-45-943680_10,1,1046,2022-11-02
2022-11-02T09-51-45-943680_11,2,1012,2022-11-02
2022-11-02T09-51-45-943680_12,1,1036,2022-11-02
2022-11-02T09-51-45-943680_13,3,1061,2022-11-02
2022-11-02T09-51-45-943680_14,2,1100,2022-11-02
2022-11-02T09-51-45-943680_15,2,1044,2022-11-02
2022-11-02T09-51-45-944683_15,2,1044,2022-11-02
2022-11-02T09-51-45-944683_16,2,1094,2022-11-02
2022-11-02T09-51-45-944683_18,2,1018,2022-11-02
2022-11-02T09-51-45-944683_19,3,1093,2022-11-02
2022-11-02T09-51-45-944683_20,1,1064,2022-11-02
2022-11-02T09-51-45-945676_20,1,1064,2022-11-02
2022-11-03T09-51-45-945676_1,3,1007,2022-11-03
2022-11-03T09-51-45-945676_2,3,1096,2022-11-03
2022-11-03T09-51-45-945676_3,1,1018,2022-11-03
2022-11-03T09-51-45-945676_4,1,1067,2022-11-03
2022-11-03T09-51-45-945676_5,2,1027,2022-11-03
2022-11-03T09-51-45-946804_5,2,1027,2022-11-03
2022-11-03T09-51-45-946804_6,1,1019,2022-11-03
2022-11-03T09-51-45-946804_7,3,1029,2022-11-03
2022-11-03T09-51-45-946804_9,3,1095,2022-11-03
2022-11-03T09-51-45-947805_9,3,1095,2022-11-03
2022-11-03T09-51-45-947805_10,1,1061,2022-11-03
2022-11-03T09-51-45-947805_11,1,1089,2022-11-03
2022-11-04T09-51-45-948805_1,2,1002,2022-11-04
2022-11-04T09-51-45-948805_2,2,1060,2022-11-04
2022-11-04T09-51-45-948805_3,1,1027,2022-11-04
2022-11-04T09-51-45-948805_4,2,1031,2022-11-04
2022-11-04T09-51-45-949806_5,1,1047,2022-11-04
2022-11-04T09-51-45-949806_6,3,1016,2022-11-04
2022-11-04T09-51-45-949806_7,1,1054,2022-11-04
2022-11-04T09-51-45-949806_8,3,1010,2022-11-04
2022-11-04T09-51-45-949806_9,3,1001,2022-11-04
2022-11-04T09-51-45-949806_10,1,1097,2022-11-04
2022-11-04T09-51-45-949806_11,2,1087,2022-11-04
2022-11-04T09-51-45-950805_11,2,1087,2022-11-04
2022-11-04T09-51-45-950805_12,3,1094,2022-11-04
2022-11-04T09-51-45-950805_13,3,1067,2022-11-04
2022-11-04T09-51-45-951807_13,3,1067,2022-11-04
2022-11-04T09-51-45-951917_13,3,1067,2022-11-04
2022-11-04T09-51-45-951917_14,3,1024,2022-11-04
2022-11-04T09-51-45-951917_15,2,1059,2022-11-04
2022-11-04T09-51-45-952920_16,1,1005,2022-11-04
2022-11-04T09-51-45-952920_17,1,1018,2022-11-04
2022-11-04T09-51-45-952920_18,1,1077,2022-11-04
2022-11-04T09-51-45-952920_19,2,1064,2022-11-04
2022-11-05T09-51-45-952920_1,2,1069,2022-11-05
2022-11-05T09-51-45-953920_1,2,1069,2022-11-05
2022-11-05T09-51-45-953920_2,2,1070,2022-11-05
2022-11-05T09-51-45-953920_3,2,1061,2022-11-05
2022-11-05T09-51-45-953920_4,3,1004,2022-11-05
2022-11-05T09-51-45-953920_5,1,1026,2022-11-05
2022-11-05T09-51-45-954922_5,1,1026,2022-11-05
2022-11-05T09-51-45-954922_6,3,1003,2022-11-05
2022-11-05T09-51-45-954922_7,2,1094,2022-11-05
2022-11-05T09-51-45-954922_8,2,1059,2022-11-05
2022-11-05T09-51-45-954922_9,1,1010,2022-11-05
2022-11-05T09-51-45-955919_9,1,1010,2022-11-05
2022-11-05T09-51-45-955919_10,1,1088,2022-11-05
2022-11-05T09-51-45-955919_11,2,1053,2022-11-05
2022-11-05T09-51-45-955919_12,2,1060,2022-11-05
2022-11-05T09-51-45-955919_13,3,1097,2022-11-05
2022-11-05T09-51-45-955919_14,3,1086,2022-11-05
2022-11-05T09-51-45-955919_15,2,1099,2022-11-05
2022-11-05T09-51-45-955919_16,3,1090,2022-11-05
2022-11-05T09-51-45-955919_18,2,1007,2022-11-05
2022-11-05T09-51-45-957034_18,2,1007,2022-11-05
2022-11-05T09-51-45-957034_19,1,1089,2022-11-05
2022-11-05T09-51-45-957034_20,2,1082,2022-11-05
2022-11-05T09-51-45-958038_20,2,1082,2022-11-05
2022-11-05T09-51-45-958038_21,2,1054,2022-11-05
2022-11-05T09-51-45-958038_22,2,1016,2022-11-05
2022-11-05T09-51-45-958038_23,3,1092,2022-11-05
2022-11-05T09-51-45-959036_23,3,1092,2022-11-05
2022-11-05T09-51-45-959036_24,3,1012,2022-11-05
2022-11-05T09-51-45-959036_25,1,1051,2022-11-05
2022-11-05T09-51-45-959036_26,3,1093,2022-11-05
2022-11-05T09-51-45-959036_27,1,1062,2022-11-05
2022-11-05T09-51-45-960035_28,2,1080,2022-11-05
2022-11-05T09-51-45-960035_29,3,1041,2022-11-05
2022-11-05T09-51-45-960035_30,1,1050,2022-11-05
2022-11-05T09-51-45-960035_32,3,1040,2022-11-05
2022-11-05T09-51-45-960035_33,2,1047,2022-11-05
2022-11-05T09-51-45-960035_34,2,1013,2022-11-05
2022-11-05T09-51-45-961039_34,2,1013,2022-11-05
2022-11-05T09-51-45-961039_36,2,1052,2022-11-05
2022-11-05T09-51-45-961039_37,1,1100,2022-11-05
2022-11-05T09-51-45-961039_38,3,1022,2022-11-05
2022-11-05T09-51-45-961039_39,3,1008,2022-11-05
2022-11-05T09-51-45-961039_40,1,1084,2022-11-05
2022-11-06T09-51-45-961039_1,1,1026,2022-11-06
2022-11-06T09-51-45-961039_2,2,1086,2022-11-06
2022-11-06T09-51-45-961039_3,1,1029,2022-11-06
2022-11-06T09-51-45-961039_4,1,1010,2022-11-06
2022-11-06T09-51-45-962036_4,1,1010,2022-11-06
2022-11-06T09-51-45-962153_4,1,1010,2022-11-06
2022-11-06T09-51-45-962153_5,3,1091,2022-11-06
2022-11-06T09-51-45-962153_6,3,1065,2022-11-06
2022-11-06T09-51-45-963158_6,3,1065,2022-11-06
2022-11-07T09-51-45-963158_1,3,1027,2022-11-07
2022-11-07T09-51-45-963158_2,2,1057,2022-11-07
2022-11-07T09-51-45-963158_3,1,1029,2022-11-07
2022-11-07T09-51-45-963158_4,2,1036,2022-11-07
2022-11-07T09-51-45-963158_5,1,1064,2022-11-07
2022-11-07T09-51-45-963158_6,1,1037,2022-11-07
2022-11-07T09-51-45-964152_6,1,1037,2022-11-07
2022-11-07T09-51-45-964152_7,1,1088,2022-11-07
2022-11-07T09-51-45-964152_8,3,1007,2022-11-07
2022-11-07T09-51-45-964152_9,3,1013,2022-11-07
2022-11-07T09-51-45-964152_10,3,1053,2022-11-07
2022-11-07T09-51-45-964152_11,1,1038,2022-11-07
2022-11-07T09-51-45-964152_12,1,1024,2022-11-07
2022-11-07T09-51-45-965158_12,1,1024,2022-11-07
2022-11-07T09-51-45-965158_13,2,1001,2022-11-07
2022-11-07T09-51-45-965158_14,1,1039,2022-11-07
2022-11-07T09-51-45-965158_15,3,1079,2022-11-07
2022-11-08T09-51-45-965158_1,2,1037,2022-11-08
2022-11-08T09-51-45-966154_1,2,1037,2022-11-08
2022-11-08T09-51-45-966154_2,2,1031,2022-11-08
2022-11-08T09-51-45-966154_3,3,1024,2022-11-08
2022-11-08T09-51-45-966154_4,2,1026,2022-11-08
2022-11-08T09-51-45-967263_5,2,1071,2022-11-08
2022-11-08T09-51-45-967263_6,3,1032,2022-11-08
2022-11-08T09-51-45-967263_7,1,1053,2022-11-08
2022-11-09T09-51-45-967263_1,2,1006,2022-11-09
2022-11-09T09-51-45-967263_2,1,1004,2022-11-09
2022-11-09T09-51-45-968264_2,1,1004,2022-11-09
2022-11-09T09-51-45-968264_3,2,1090,2022-11-09
2022-11-09T09-51-45-968264_4,3,1081,2022-11-09
2022-11-09T09-51-45-968264_5,1,1059,2022-11-09
2022-11-09T09-51-45-968264_6,1,1056,2022-11-09
2022-11-09T09-51-45-968264_7,3,1067,2022-11-09
2022-11-09T09-51-45-968264_9,3,1036,2022-11-09
2022-11-09T09-51-45-969264_9,3,1036,2022-11-09
2022-11-09T09-51-45-969264_10,2,1094,2022-11-09
2022-11-09T09-51-45-969264_11,2,1071,2022-11-09
2022-11-09T09-51-45-969264_12,3,1096,2022-11-09
2022-11-09T09-51-45-969264_13,1,1008,2022-11-09
2022-11-09T09-51-45-969264_14,3,1052,2022-11-09
2022-11-09T09-51-45-970264_15,3,1075,2022-11-09
2022-11-09T09-51-45-970264_16,1,1034,2022-11-09
2022-11-09T09-51-45-970264_17,3,1078,2022-11-09
2022-11-09T09-51-45-970264_19,3,1042,2022-11-09
2022-11-09T09-51-45-970264_20,1,1002,2022-11-09
2022-11-09T09-51-45-970264_21,2,1058,2022-11-09
2022-11-09T09-51-45-971263_21,2,1058,2022-11-09
2022-11-09T09-51-45-971263_22,2,1050,2022-11-09
2022-11-09T09-51-45-971263_23,1,1010,2022-11-09
2022-11-09T09-51-45-971263_24,1,1013,2022-11-09
2022-11-09T09-51-45-971263_25,1,1035,2022-11-09
2022-11-09T09-51-45-971263_26,2,1033,2022-11-09
2022-11-09T09-51-45-972376_26,2,1033,2022-11-09
2022-11-09T09-51-45-972376_27,3,1022,2022-11-09
2022-11-09T09-51-45-972376_28,2,1011,2022-11-09
2022-11-10T09-51-45-972376_1,2,1098,2022-11-10
2022-11-10T09-51-45-972376_2,2,1054,2022-11-10
2022-11-10T09-51-45-972376_3,3,1099,2022-11-10
2022-11-10T09-51-45-972376_4,3,1074,2022-11-10
2022-11-10T09-51-45-972376_5,1,1059,2022-11-10
2022-11-10T09-51-45-973380_5,1,1059,2022-11-10
2022-11-10T09-51-45-973380_6,2,1018,2022-11-10
2022-11-10T09-51-45-973380_7,2,1090,2022-11-10
2022-11-10T09-51-45-973380_8,3,1001,2022-11-10
2022-11-10T09-51-45-973380_9,2,1050,2022-11-10
2022-11-10T09-51-45-974380_10,2,1021,2022-11-10
2022-11-10T09-51-45-974380_11,1,1044,2022-11-10
2022-11-10T09-51-45-974380_12,3,1039,2022-11-10
2022-11-10T09-51-45-975379_12,3,1039,2022-11-10
2022-11-10T09-51-45-975379_14,1,1005,2022-11-10
2022-11-10T09-51-45-975379_15,3,1089,2022-11-10
2022-11-11T09-51-45-975379_1,1,1032,2022-11-11
2022-11-11T09-51-45-975379_2,3,1029,2022-11-11
2022-11-11T09-51-45-975379_3,3,1075,2022-11-11
2022-11-11T09-51-45-976378_3,3,1075,2022-11-11
2022-11-11T09-51-45-976378_4,3,1064,2022-11-11
2022-11-11T09-51-45-976378_5,3,1027,2022-11-11
2022-11-11T09-51-45-976378_6,1,1058,2022-11-11
2022-11-11T09-51-45-976378_7,1,1057,2022-11-11
2022-11-11T09-51-45-976378_8,2,1071,2022-11-11
2022-11-11T09-51-45-977492_8,2,1071,2022-11-11
2022-11-11T09-51-45-977492_10,1,1033,2022-11-11
2022-11-11T09-51-45-977492_11,1,1031,2022-11-11
2022-11-11T09-51-45-977492_12,1,1079,2022-11-11
2022-11-11T09-51-45-977492_13,2,1060,2022-11-11
2022-11-11T09-51-45-977492_14,1,1074,2022-11-11
2022-11-11T09-51-45-977492_15,3,1085,2022-11-11
2022-11-11T09-51-45-978489_15,3,1085,2022-11-11
2022-11-11T09-51-45-978489_16,1,1049,2022-11-11
2022-11-11T09-51-45-978489_17,2,1034,2022-11-11
2022-11-11T09-51-45-978489_19,2,1059,2022-11-11
2022-11-11T09-51-45-978489_20,1,1056,2022-11-11
2022-11-11T09-51-45-979494_22,3,1007,2022-11-11
2022-11-11T09-51-45-979494_23,3,1054,2022-11-11
2022-11-11T09-51-45-979494_24,2,1026,2022-11-11
2022-11-11T09-51-45-979494_25,3,1098,2022-11-11
2022-11-11T09-51-45-979494_26,3,1045,2022-11-11
2022-11-11T09-51-45-979494_28,1,1095,2022-11-11
2022-11-11T09-51-45-980492_28,1,1095,2022-11-11
2022-11-11T09-51-45-980492_29,1,1044,2022-11-11
2022-11-11T09-51-45-980492_31,2,1019,2022-11-11
2022-11-11T09-51-45-980492_32,2,1078,2022-11-11
2022-11-11T09-51-45-980492_33,1,1024,2022-11-11
2022-11-11T09-51-45-980492_34,1,1061,2022-11-11
2022-11-11T09-51-45-981491_37,3,1028,2022-11-11
2022-11-12T09-51-45-981491_1,2,1045,2022-11-12
2022-11-12T09-51-45-981491_2,1,1017,2022-11-12
2022-11-12T09-51-45-981491_3,1,1087,2022-11-12
2022-11-12T09-51-45-981491_4,2,1090,2022-11-12
2022-11-12T09-51-45-981491_5,3,1029,2022-11-12
2022-11-12T09-51-45-982609_5,3,1029,2022-11-12
2022-11-12T09-51-45-982609_7,3,1036,2022-11-12
2022-11-13T09-51-45-982609_1,1,1098,2022-11-13
2022-11-13T09-51-45-982609_2,1,1010,2022-11-13
2022-11-13T09-51-45-982609_3,2,1094,2022-11-13
2022-11-13T09-51-45-983615_4,2,1062,2022-11-13
2022-11-13T09-51-45-983615_5,2,1033,2022-11-13
2022-11-13T09-51-45-983615_6,2,1041,2022-11-13
2022-11-13T09-51-45-983615_7,2,1005,2022-11-13
2022-11-13T09-51-45-984613_7,2,1005,2022-11-13
2022-11-13T09-51-45-984613_8,3,1016,2022-11-13
2022-11-13T09-51-45-984613_9,2,1063,2022-11-13
2022-11-13T09-51-45-984613_10,2,1026,2022-11-13
2022-11-13T09-51-45-984613_11,2,1058,2022-11-13
2022-11-13T09-51-45-985615_12,1,1019,2022-11-13
2022-11-13T09-51-45-985615_13,3,1081,2022-11-13
2022-11-13T09-51-45-985615_14,1,1054,2022-11-13
2022-11-13T09-51-45-986616_14,1,1054,2022-11-13
2022-11-14T09-51-45-986616_1,2,1007,2022-11-14
2022-11-14T09-51-45-986616_2,2,1028,2022-11-14
2022-11-14T09-51-45-986616_3,3,1024,2022-11-14
2022-11-14T09-51-45-986616_4,2,1098,2022-11-14
2022-11-14T09-51-45-986616_5,3,1064,2022-11-14
2022-11-14T09-51-45-986616_6,3,1063,2022-11-14
2022-11-14T09-51-45-986616_7,1,1036,2022-11-14
2022-11-14T09-51-45-986616_8,3,1010,2022-11-14
2022-11-14T09-51-45-986616_10,2,1078,2022-11-14
2022-11-14T09-51-45-987609_10,2,1078,2022-11-14
2022-11-14T09-51-45-987609_11,3,1005,2022-11-14
2022-11-14T09-51-45-987609_12,3,1075,2022-11-14
2022-11-14T09-51-45-987609_13,1,1033,2022-11-14
2022-11-14T09-51-45-987609_15,3,1080,2022-11-14
2022-11-14T09-51-45-987609_16,2,1041,2022-11-14
2022-11-14T09-51-45-988610_16,2,1041,2022-11-14
2022-11-14T09-51-45-988671_16,2,1041,2022-11-14
2022-11-14T09-51-45-988727_16,2,1041,2022-11-14
2022-11-14T09-51-45-988727_17,2,1055,2022-11-14
2022-11-14T09-51-45-988727_18,1,1022,2022-11-14
2022-11-14T09-51-45-988727_19,3,1046,2022-11-14
2022-11-14T09-51-45-988727_20,1,1002,2022-11-14
2022-11-14T09-51-45-988727_21,2,1071,2022-11-14
2022-11-14T09-51-45-988727_22,1,1019,2022-11-14
2022-11-14T09-51-45-988727_23,3,1067,2022-11-14
2022-11-14T09-51-45-988727_25,3,1068,2022-11-14
2022-11-14T09-51-45-989724_25,3,1068,2022-11-14
2022-11-14T09-51-45-989724_27,2,1016,2022-11-14
2022-11-14T09-51-45-989724_28,2,1025,2022-11-14
2022-11-14T09-51-45-989724_29,1,1017,2022-11-14
2022-11-14T09-51-45-989724_31,3,1020,2022-11-14
2022-11-14T09-51-45-989724_32,3,1006,2022-11-14
2022-11-14T09-51-45-989724_34,2,1057,2022-11-14
2022-11-14T09-51-45-989724_36,2,1038,2022-11-14
